file_name,transcription
data/train/sp012/sp012-000125_2.mp3,svena saha netum mahArAjaH daSa vIrapuNgavAn citavAn AsIt
data/train/sp012/sp012-000126_2.mp3,durge sTitaH pratyekam janaH api SivarAjena saha gamane aBimAnam anuBavati sma
data/train/sp012/sp012-000127_2.mp3,svanAyakArTam prARArpaRam kartum te kAtarAH Asan
data/train/sp012/sp012-000128_2.mp3,siMhasadfSam SivarAjam paritaH samBAji kAvaji esAjikaNka jivAmahAla siddi ibrAhim praBftayaH daSa vyAGrAH
data/train/sp012/sp012-000129_2.mp3,anantaram melanArTam kaTam gantavyam iti vizaye mahArAjaH AptEH saha parAmarSam kftavAn
data/train/sp012/sp012-000130_2.mp3,te sarve SarIre lohakavacam SirastrARam ca DftvA gantavyam iti nirRItavantaH
data/train/sp012/sp012-000131_2.mp3,kim kim Sastram netavyam ityapi niScitam
data/train/sp012/sp012-000132_2.mp3,niScite sTAne pawagfham nirmitam
data/train/sp012/sp012-000133_2.mp3,amUlyEH mOktikEH ratnakambalEH kOSeyajavanikABiH hArEH toraREH ca saH maRqapaH suSoBate sma
data/train/sp012/sp012-000134_2.mp3,svAgatavyavasTA tAdfSI upakalpitA AsIt yA ca bAdaSAhasya dalapatinA kim bAdaSAhasya pitrA api kadAcidapi na labDA syAt
data/train/sp012/sp012-000135_2.mp3,tatra KAnasya sEnye Anando nAma AnandaH
data/train/sp012/sp012-000136_2.mp3,sarveऽpi BavizyataH dinasya suKasya svapnasya darSane lInAH Asan
data/train/sp012/sp012-000137_2.mp3,Unazazwyuttara zoqaSa tamavarzasya navambarmAsasya daSame dine uzaHkAlaH samprAptaH
data/train/sp012/sp012-000138_2.mp3,maDyAhne eva melanam
data/train/sp012/sp012-000139_2.mp3,bijApurAt dehalIm yAvat sarvezAm avaDAnam tat melanam aBilakzya eva AsIt
data/train/sp012/sp012-000140_2.mp3,na kevalam tAvat yuropasya anekezu deSezu api sA vArtA prasftA AsIt
data/train/sp012/sp012-000141_2.mp3,PalitAMSavizaye kasyApi manasi sandehaH na AsIt
data/train/sp012/sp012-000142_2.mp3,yataH yaH koऽpi aPajalaKAnasya hastalaByaH yadi Bavati tarhi PalitAMSaH anyaH Bavitum na arhati sma
data/train/sp012/sp012-000143_2.mp3,mahArAjaH prAtaHkAle utTitavAn
data/train/sp012/sp012-000144_2.mp3,yaTApUrvam snAnam pUjAm ca samApya kiYcit kAlam yAvat SivaDyAne tanmayaH aBavat saH
data/train/sp012/sp012-000145_2.mp3,anantaram dAnaviDiH api samAptaH
data/train/sp012/sp012-000146_2.mp3,prasTAnam yadA Asannam tadA eva karaRayogyam mahat kAryam kiYcit smftam tena
data/train/sp012/sp012-000147_2.mp3,KAnaH svaSibirAt yadA prasTAnam karoti tadA gopInATapantena KAnasya samIpe Bavitavyam AsIt
data/train/sp012/sp012-000148_2.mp3,yataH antime kzaRe DUrtaH KAnaH kimapi kuryAt iti AtaNkaH mahArAjasya
data/train/sp012/sp012-000149_2.mp3,ataH saH gopInATapantam KAnasya Sibiram prati prezitavAn
data/train/sp012/sp012-000150_2.mp3,yaTA mahArAjena cintitam taTEva tatra jAyamAnam AsIt
data/train/sp012/sp012-000151_2.mp3,KAnaH SibikAyam upavizwavAn
data/train/sp012/sp012-000152_2.mp3,svasya kakze CurikAmekAm gopitavAn
data/train/sp012/sp012-000153_2.mp3,tena saha upadvisahasrAH saSastrayoDAH prasTitavantaH
data/train/sp012/sp012-000154_2.mp3,taddfSyam dfzwvA gopInATa varyasya hfdaye kampaH ArabDaH
data/train/sp012/sp012-000155_2.mp3,saH KAnasya samIpam gatvA mahatA vinayena kim etAvat sEnyam durgasya upari AgacCati
data/train/sp012/sp012-000156_2.mp3,iti vadan vismayena muKasya upari aNgulim nyadaDAt
data/train/sp012/sp012-000157_2.mp3,Am iti uktavAn KAnaH
data/train/sp012/sp012-000158_2.mp3,anukzaRam pantaH he Bagavan etAvat sEnyam yadi mahArAjaH paSyet tarhi BItyA DAvan durgataH palAyanam kuryAt
data/train/sp012/sp012-000159_2.mp3,melanam na Bavet eva
data/train/sp012/sp012-000160_2.mp3,mahArAjaH dvAByAm saha Agamizyati
data/train/sp012/sp012-000161_2.mp3,BavAn api dvAByAm saha gacCatu
data/train/sp012/sp012-000162_2.mp3,SivarAjena melanArTam etAvAn sannAhaH kimarTam iti avadat
data/train/sp012/sp012-000163_2.mp3,KAnaH kzaRakAlam yAvat stabDaH
data/train/sp012/sp012-000164_2.mp3,etAvat tu kftam
data/train/sp012/sp012-000165_2.mp3,idAnIm SivarAjaH BItyA melanArTam yadi na AgacCet tarhi sarvam vyarTam syAt
data/train/sp012/sp012-000166_2.mp3,gopInATavaryasya kaTane api yuktatA asti
data/train/sp012/sp012-000167_2.mp3,SivarAjaH mahAn BIruH
data/train/sp012/sp012-000168_2.mp3,iti vicintya KAnaH sEnyam prati prezitavAn
data/train/sp012/sp012-000169_2.mp3,KAnena saha kfzRAjiBAskaraH sayyadabaRqA itare daSa SUrayoDAH ca Asan
data/train/sp012/sp012-000170_2.mp3,gopInATavaryaH sarvadA tEH saha eva Bavati sma
data/train/sp012/sp012-000171_2.mp3,SivarAjaH vezaBUzaRAni DftvA sannadDaH aBavat
data/train/sp012/sp012-000172_2.mp3,SirastrARam kavacam tasyopari SvetakOSeyam vastram mOktikagucCayuktam uzRIzam ca Dftam tena
data/train/sp012/sp012-000173_2.mp3,kawyAm laGukfpARaH api sTApitaH
data/train/sp012/sp012-000174_2.mp3,aNulIzu vyAGranaKAH DftAH
data/train/sp012/sp012-000175_2.mp3,yaTApUrvam BavAnI kawO DftA AsIt eva
data/train/sp012/sp012-000176_2.mp3,maDyAhnasya ekavAdanam aBavat
data/train/sp012/sp012-000177_2.mp3,KAnasya SibikA pawamaRqapam prAptA
data/train/sp012/sp012-000178_2.mp3,maRqapasya vEBavam dfzwavataH KAnasya netrayoH vidyutsaYcAraH jAtaH
data/train/sp012/sp012-000179_2.mp3,mAtsaryeRa tasya udare jvAlA utpannA
data/train/sp012/sp012-000180_2.mp3,SahAjisadfSasya sAmAnyanAyakasya putrasya samIpe etAdfSam vEBavam kutaH Agatam
data/train/sp012/sp012-000181_2.mp3,etAvanmUlyayutaH pawamaRqapaH mama bAdaSAhasya samIpe api nAsti iti cintayan KAnaH PUtkurvan AsIt
data/train/sp012/sp012-000182_2.mp3,tadA gopInATavaryaH vinayena etatsarvam BavAdfSasya mahAmahimnaH svAgatArTam SivarAjena vyavasTApitam
data/train/sp012/sp012-000183_2.mp3,itaHparam tu etatsarvam bAdaSAhasya eva Kalu
data/train/sp012/sp012-000184_2.mp3,etadarTam BavAn vyAkulaH mA Bavatu iti sAntvanam kftavAn
data/train/sp012/sp012-000185_2.mp3,gopInATavaryasya vacanEH KAnaH kiYcidiva upaSAntaH san upaDAnam avalambya upAviSat
data/train/sp012/sp012-000186_2.mp3,SivAjimahArAjaH rAjapurohitam brAhmaRAn ca namaskftavAn
data/train/sp012/sp012-000187_2.mp3,sarvezAm ASIrvAdam prAptavAn
data/train/sp012/sp012-000188_2.mp3,sadAcAravate kasmEcit brAhmaRAya savatsAm Denum dAnarUpeRa dattavAn
data/train/sp012/sp012-000189_2.mp3,durgasTAH sarve mahArAjena saha gantum icCanti sma
data/train/sp012/sp012-000190_2.mp3,kintu tAn sarvAn samASvasya atrEva tizWantu iti sUcitavAn
data/train/sp012/sp012-000191_2.mp3,tasya kaRWaH api sagadgadaH AsIt
data/train/sp012/sp012-000192_2.mp3,ante saH sarvAn uddiSya mama BrAtaraH KAnam hatvA jayaSAlI BUtvA pratyAgamizyAmi
data/train/sp012/sp012-000193_2.mp3,niScintAH Bavantu BavantaH
data/train/sp012/sp012-000194_2.mp3,kintu yadi kimapi ahitam Bavet tarhi samBAjim rakzantu
data/train/sp012/sp012-000195_2.mp3,tIrTarUpAya pitre mama namaskArAn sUcayantu
data/train/sp012/sp012-000196_2.mp3,rAma rAma iti uktavAn
data/train/sp012/sp012-000197_2.mp3,hfdayena hastena ca BavAnIm DftvA mahArAjaH sTiracittaH BUtvA durgAvarohaRam ArabDavAn
data/train/sp012/sp012-000198_2.mp3,tena saha jivAmahalaH anye daSa puruzavyAGrAH Asan
data/train/sp012/sp012-000199_2.mp3,tezAm darSanAt BAsate sma yat BavAnI daSaBiH hastEH SastrARi gfhItvA priyaputrasya rakzaRArTam prasTitA asti iti
data/train/sp012/sp012-000200_2.mp3,durgasya upari sPowakEH pUrRA mahABuzuRqiH sajjA AsIt
data/train/sp012/sp012-000201_2.mp3,samIpe dIpaSiKAm gfhItvA kaScit sajjaH AsIt
data/train/sp012/sp012-000202_2.mp3,aparatra KAnasya AtaNkaH pratikzaRam varDamAnaH AsIt
data/train/sp012/sp012-000203_2.mp3,kimarTam SivarAjaH itoऽpi na AgatavAn iti
data/train/sp012/sp012-000204_2.mp3,gopInATavaryaH mahArAjam Anetum kaYcit marAWadUtam prezitavAn
data/train/sp012/sp012-000205_2.mp3,svayam ca acalaH eva atizWat
data/train/sp012/sp012-000206_2.mp3,mama anupasTitO KAnaH vaYcanAm kuryAt kadAcit iti AtaNkaH tasya
data/train/sp012/sp012-000207_2.mp3,arDamArgam atikramya AgataH mahArAjaH pawamaRqapasya dfggocaratAm jYAtvA tatrEva atizWat
data/train/sp012/sp012-000208_2.mp3,tataH AgatAt dUtAt pawamaRqapasTAm vArtAm saNgfhItavAn saH
data/train/sp012/sp012-000209_2.mp3,KAnena saha sayyadbaRqA asti iti tena jYAtam
data/train/sp012/sp012-000210_3.mp3,samagre hindusTAne suprasidDaH KaqgavIraH saH
data/train/sp012/sp012-000211_3.mp3,atra koऽpi apAyaH syAt iti mahArAjaH BAvitavAn
data/train/sp012/sp012-000212_3.mp3,saH tatrEva sTitvA BavatA sakft atra Agantavyam iti gopinATavaryAya vArtAm prezitavAn
data/train/sp012/sp012-000213_3.mp3,antimakzaRe gopinATavaryaH AhUtaH iti jYAtavataH KAnasya mahat AScaryam
data/train/sp012/sp012-000214_3.mp3,sandehaH api kaScana tasmin utpannaH
data/train/sp012/sp012-000215_3.mp3,gopinATapantaH satvaram mahArAjasya samIpam AgatavAn
data/train/sp012/sp012-000216_3.mp3,KAnavaryaH mama pitfsamAnaH
data/train/sp012/sp012-000217_3.mp3,kintu tena saha sayyadbaRqaH api astIti SrUyate
data/train/sp012/sp012-000218_3.mp3,ataH mama Bayam
data/train/sp012/sp012-000219_3.mp3,KAnavaryaH yadi tam dUram prezayet tarhi aham tatra Agantum SaknuyAm iti uktavAn mahArAjaH
data/train/sp012/sp012-000220_3.mp3,mahArAjasya pUrvacintanam atyadButam asAmAnyam ca
data/train/sp012/sp012-000221_3.mp3,gopinATavaryaH api praSaMsApUrvakam SiraScAlanam kftavAn
data/train/sp012/sp012-000222_3.mp3,BIroH SivarAjasya antimam nivedanam etat
data/train/sp012/sp012-000223_3.mp3,mayA kimarTam tiraskaraRIyam
data/train/sp012/sp012-000224_3.mp3,iti cintayan KAnaH acCA haw jA Bavatu nirgacCatunAma saH iti uktvA sayyadam dUram prezitavAn
data/train/sp012/sp012-000225_3.mp3,anantarameva mahArAjaH padAni agre asTApayat
data/train/sp012/sp012-000226_3.mp3,jagadamba jagadamba iti tasya hfdayam pratikzaRam mAtfnAma uccArayati sma
data/train/sp012/sp012-000227_3.mp3,durAt saH KAnam dfzwavAn
data/train/sp012/sp012-000228_3.mp3,KAnaH api tamapaSyat
data/train/sp012/sp012-000229_3.mp3,kzaRakAlam tasya hfdayam stabDamiva
data/train/sp012/sp012-000230_3.mp3,aparasmin kzaRe tasya mahAn AnandaH api
data/train/sp012/sp012-000231_3.mp3,labDaH SivaH labDaH
data/train/sp012/sp012-000232_3.mp3,antato gatvA ahameva tam gfhRAmi
data/train/sp012/sp012-000233_3.mp3,itaH tasya vimocanam nAsti iti cintayan AsIt aPjalaH
data/train/sp012/sp012-000234_3.mp3,SarIrasya pratyaNgam netravat kftvA jAgarUkatayA SivarAjaH vastramaRqapam pravizwavAn
data/train/sp012/sp012-000235_3.mp3,KAnam dfzwvA mandahAsam prakawitavAn saH
data/train/sp012/sp012-000236_3.mp3,KAnaH api utTAya AgatavAn
data/train/sp012/sp012-000237_3.mp3,kzaRakAlam nisargaH stabDaH iva
data/train/sp012/sp012-000238_3.mp3,mftyoH BayAnakacCAyA sarvatra prasftA
data/train/sp012/sp012-000239_3.mp3,dvayoH kaH mftyoH priyataraH syAt
data/train/sp012/sp012-000240_3.mp3,uBO api rAjadUtO tatrEva sTitavantO
data/train/sp012/sp012-000241_3.mp3,KAnaH svasya nizkapawatAm pradarSayitum Jawiti svasya Kaqgam kfzRAji BAskarasya haste dattavAn
data/train/sp012/sp012-000242_3.mp3,SivarAjaH BIruH iti tena avagatamAsIt
data/train/sp012/sp012-000243_3.mp3,KAnaH eva samBAzaRam ArabDavAn
data/train/sp012/sp012-000244_3.mp3,saH SivAjim uddiSya upahAsamiSritena svareRa kimetat rAjan
data/train/sp012/sp012-000245_3.mp3,BavataH vEBavam tu AdilSAhasya vEBavam api atiSete
data/train/sp012/sp012-000246_3.mp3,bijApurasya sAmAnyasya nAyakasya putraH BavAn iti kim vismftavAn
data/train/sp012/sp012-000247_3.mp3,vinayena vyavahartavyam iti BavatA vismftam iti BAti iti uktavAn
data/train/sp012/sp012-000248_3.mp3,anukzaRam mahArAjaH KAnavarya svayogyatAnusAram BAgyodayaH Bavati
data/train/sp012/sp012-000249_3.mp3,yadi BItiH mama kApi syAt tarhi sA syAt praBoH rAmacandrasya vizaye
data/train/sp012/sp012-000250_3.mp3,BavataH vizaye kimarTam Bayam syAt mama
data/train/sp012/sp012-000251_3.mp3,BavAn kaH iti aham samyak jAnAmi eva iti uktavAn
data/train/sp012/sp012-000252_3.mp3,BavAn vakramArgam durmArgam ASritya paTaBrazwaH jAtaH asti
data/train/sp012/sp012-000253_3.mp3,BavataH ahaNkAram damayitum eva aham atra upasTitaH asmi
data/train/sp012/sp012-000254_3.mp3,BavAn svIyAni sarvARi durgARi mahyam samarpayet
data/train/sp012/sp012-000255_3.mp3,Bavantam bAdaSAhasamIpam nezyAmi aham
data/train/sp012/sp012-000256_3.mp3,tasya purataH BavatA natamastakena Bavitavyam
data/train/sp012/sp012-000257_3.mp3,Bavate BUsvAmyam dApayizyAmi
data/train/sp012/sp012-000258_3.mp3,AgamyatAm
data/train/sp012/sp012-000259_3.mp3,darpam parityajya etasya aPajalaKAnasya AliNganam kriyatAm iti uktavAn
data/train/sp012/sp012-000260_3.mp3,evamuktvA saH SivarAjasya AliNganam kartum hastO prasAritavAn
data/train/sp012/sp012-000261_3.mp3,bAhudvayam prasArya agre Agatasya KAnasya rUpam pratyakzam kAlapuruzasya iva AsIt
data/train/sp012/sp012-000262_3.mp3,ekenEva kavalena etasyAH BUmeH svarAjyam svaDarmam sakalasOBAgyAni ca garitum GoramftyuH muKam udGAwya sTitavAn AsIt KAnaH
data/train/sp012/sp012-000263_3.mp3,rAjadurge hfdayam hastena gfhItvA upavizwavatyAH jIjAbAyyAH putrasOBAgyam kAlasya karAlacCAyayA grastamAsIt
data/train/sp012/sp012-000264_3.mp3,Jawiti KAnaH mahArAjam AliNgitavAn
data/train/sp012/sp012-000265_3.mp3,tasya saptapAda parimitOnnatyavataH rAkzasadehinaH KAnasya purataH SivarAjaH kubjaH dfSyate sma
data/train/sp012/sp012-000266_3.mp3,SivarAjasya SiraH aPajalasya uraH aspfSat
data/train/sp012/sp012-000267_3.mp3,Jawiti KAnaH SivarAjam kaRWe gfhItvA dantAn kawakawAyamAnaH
data/train/sp012/sp012-000268_3.mp3,guptarUpeRa sTApitayA CurikayA SivarAjasya kakzam pratumPitavAn
data/train/sp012/sp012-000269_3.mp3,mahArAjena Dftam kavacam vidAritam sat Cinnam aBavat
data/train/sp012/sp012-000270_3.mp3,SivarAjaH api vidyudvegena svasya kfpARam nizkAsya KAnasya udaram gaBIratayA GAtitavAn
data/train/sp012/sp012-000271_3.mp3,KAnaH BayaNkaram krandanam kurvan hatoऽham vaYcitaH iti uccEH Akrandanam kftavAn
data/train/sp012/sp012-000272_3.mp3,tasya AliNganam SiTilam jAtam
data/train/sp012/sp012-000273_3.mp3,tasya vidAritAt udarAt Antram bahiH Agatam
data/train/sp012/sp012-000274_3.mp3,raktam jalapAtavat prAvahat
data/train/sp012/sp012-000275_3.mp3,kzaRArDena eva sarvam samAptam
data/train/sp012/sp012-000276_3.mp3,kaTamidam pravfttam iti KAnaH api na jYAtavAn
data/train/sp012/sp012-000277_3.mp3,sarvezu paSyatsu eva uBayapakzasya aNgarakzakezu BayaNkaraH raRaGozaH SrutaH
data/train/sp012/sp012-000278_3.mp3,svasya Antram udare sTApayitum prayatAmAnaH KAnaH SatruH mAm GAtitavAn tam mArayantu KaRqayantu iti krandan maRqapAt bahiH DAvitavAn
data/train/sp012/sp012-000279_3.mp3,tadA KAnasya AjYAm pAlayitum praTamam kena Agatam iti kim BavantaH jAnanti
data/train/sp012/sp012-000280_3.mp3,KAnasya Kaqgam gfhItvA sTitaH kfzRAjiBAskaraH
data/train/sp012/sp012-000281_3.mp3,kaScit brAhmaRaH gobrAhmaRavaDakasya mlecCasya paratayA gobrAhmaRapratipAlakasya SivamahArAjasya upari prahAram kartum sidDaH
data/train/sp012/sp012-000282_3.mp3,tasmAt prahArAt AtmAnam rakzan SivamahArAjaH aham brAhmaRam na hanmi
data/train/sp012/sp012-000283_3.mp3,ataH apasara itaH iti uktavAn
data/train/sp012/sp012-000284_3.mp3,kintu kfzRAjiH punaSca AkramaRArTam udyuktaH aBavat
data/train/sp012/sp012-000285_3.mp3,ezaH kzamArhaH na iti nirRIya SivarAjaH tam ekena eva prahAreRa hatavAn
data/train/sp012/sp012-000286_3.mp3,tAvatA bahizwAt sayyadbaRqaH DAvan antaH AgatavAn
data/train/sp012/sp012-000287_3.mp3,etat dfzwvA jivAmahalaH vidyudgatyA praDAvya SivamahArAjasya upari kriyamARam AkramaRam avaruDya
data/train/sp012/sp012-000288_3.mp3,mahArAja etam aham mArayAmi
data/train/sp012/sp012-000289_3.mp3,tyajyatAmayam iti uktvA Kaqgam vidyudgatyA cAlitavAn
data/train/sp012/sp012-000290_3.mp3,tasya SUrAgresarasya paWARasya SarIram KaRqitam sat BUmO apatat
data/train/sp012/sp012-000291_3.mp3,etAdfSe BayaNkarakolAhale Antram udare pUrayan KAnaH maRqapAt bahiH aDAvat
data/train/sp012/sp012-000292_3.mp3,aho tasya rAkzasabalam
data/train/sp012/sp012-000293_3.mp3,mahArAjaH tarakzuvat utplutya BavAnIKaqgena tasya SiraH kartitavAn
data/train/sp012/sp012-000294_3.mp3,KAnasya ruRqam hastena gfhItvA vidyudvegena durgArohaRam kftavAn saH
data/train/sp012/sp012-000295_3.mp3,KAnasya itarAn aNgarakzakAn SivarAjasya anucarAH kartayitvA rASIkftavantaH
data/train/sp012/sp012-000296_3.mp3,anantaram teऽpi mahArAjam anusarantaH durgasya upari DAvitavantaH
data/train/sp012/sp012-000297_3.mp3,SivarAjasya daSasu aNgarakzakezu kasyApi prARahAniH na aBavat
data/train/sp012/sp012-000298_3.mp3,KAnasya aNgarakzakezu ekoऽpi na sajIvam atizWat
data/train/sp012/sp012-000299_3.mp3,tAvatA durgasya uparizwAt mahABuzuRqeH gaganaBedI svaraH SrutaH
data/train/sp012/sp012-000300_3.mp3,tena mahAsvareRa jAvaLIpradeSasya girayaH KAtAH GorAraRyAni ca prati DvanitAni
data/train/sp012/sp012-000301_3.mp3,KAnena saha melanasya gOravArTam ezaH mahABuzuRqeH SabdaH iti KAnasya sEnikAH BAvitavantaH
data/train/sp012/sp012-000302_3.mp3,melanam nirAtaNkarUpeRa pracalat asti
data/train/sp012/sp012-000303_3.mp3,iti tezAm cintanam AsIt
data/train/sp012/sp012-000304_3.mp3,Anandena tanmayAH te madyapAnAdizu magnAH Asan
data/train/sp012/sp012-000305_3.mp3,kintu saH DvaniH araRye sarvatra niHSabdatayA pratIkzamARAnAm marAWavIrARAm kfte raRacaRqeH AhvAnam iva AsIt
data/train/sp012/sp012-000306_3.mp3,kutra BavatyA mahimAnam darSayatu tAvat iti KAnena tuLajABavAnyAH purataH udGozitam AsIt Kalu
data/train/sp012/sp012-000307_3.mp3,tasyAH vigrahaH BaYjitaH AsIt Kalu
data/train/sp012/sp012-000308_3.mp3,sA idAnIm svasya mahimnaH pradarSanam ArabDavatI
data/train/sp012/sp012-000309_3.mp3,bahoH kAlAt pUrvam hiraRyakaSipunAmakaH dEtyaH Baktam prahlAdam uddiSya etAdfSam praSnam eva kftavAn AsIt
data/train/sp012/sp012-000310_3.mp3,kutra asti BavataH BagavAn iti
data/train/sp012/sp012-000311_3.mp3,tadA stamBam vidArya ugranarasiMhaH avatIrRavAnAsIt
data/train/sp012/sp012-000312_3.mp3,adya tAdfSasya eva kasyacit dEtyasya praSnasya uttaram prAptamAsIt
data/train/sp012/sp012-000313_3.mp3,ekEkoऽpi marAWavIraH narasiMhAvatAram gfhItavAn AsIt
data/train/sp012/sp012-000314_3.mp3,ananvitAnAm anyAyAnAm atyAcArARAm gaRanA vfdDisahitam pratyarpaRIyA AsIt tEH
data/train/sp012/sp012-000315_3.mp3,AnandasAgare lInasya KAnasEnyasya upari AkramaRam kftavatAm marAWavIrARAm vIrAveSaH varRanAtItaH AsIt
data/train/sp012/sp012-000316_3.mp3,sAkzAt BavAnI eva raRacaRqI BUtvA sahasreRa hastEH tasya dEtyasEnyasya saMhAram kurvatI AsIt
data/train/sp012/sp012-000317_3.mp3,netAjipAlakarastu sAkzAt yamarAjaH iva vijfmBate sma
data/train/sp012/sp012-000318_3.mp3,tAnhojO tu parAkramasya mahApUraH eva udgataH AsIt
data/train/sp012/sp012-000319_3.mp3,utpatanti ruRqAni anusftya raktasya utsAMsi uccalanti sma
data/train/sp012/sp012-000320_3.mp3,kfzRA koyinAnadyO raktaraYjitapravAhavatyO aBavatAm
data/train/sp012/sp012-000321_3.mp3,KAnasya sEnikAH DAvitum api na Saknuvanti sma
data/train/sp012/sp012-000322_3.mp3,tasya aneke pramuKAH nAyakAH yudDe hatAH
data/train/sp012/sp012-000323_3.mp3,KAnasya maraRavArtAm SrutavatAm marAWasEnikAnAm raRotsAhaH gaganasparSI aBavat
data/train/sp012/sp012-000324_3.mp3,bijApurasya tat pracaRqam sEnyam DUlisAjjAtam
data/train/sp012/sp012-000325_3.mp3,apArA sEnyasAmagrIH DanarASiH ca SivarAjasya hastagataH aBavat
data/train/sp012/sp012-000326_3.mp3,asaNKyAkAH SatrusEnikAH SaraRAgatAH badDAH ca
data/train/sp012/sp012-000327_3.mp3,tezAm yogya SikzaRAya rakzaRAya ca svayam mahArAjaH durgAt avatIrya AgatavAn
data/train/sp012/sp012-000328_3.mp3,itaHparam SmaSAnam eva gatiH iti cintayatAm yudDabandinAm hfdaye kampanam ArabDamAsIt
data/train/sp012/sp012-000329_3.mp3,kintu bahavaH niHSastrIkftya vimuktAH
data/train/sp012/sp012-000330_3.mp3,aPajalasya putraH PAjalaKAnaH museKAnaSca araRyam prati palAyitavantO
data/train/sp012/sp012-000331_3.mp3,KAnasya senAsAgaram ekena culukena ApoSanIkftya SivamahArAjaH agastyavat SoBate sma
data/train/sp012/sp012-000332_3.mp3,viSve anupamaH adButaH parAkramaH AsIt saH
data/train/sp012/sp012-000333_3.mp3,yadA ezaH kolAhalaH pracalati sma tadA rAjadurgasya upari mAtA jIjAbAyI mOnena upavizwavatI AsIt
data/train/sp012/sp012-000334_3.mp3,pratApadurgasya diSi nirnimezam paSyantI AsIt sA
data/train/sp012/sp012-000335_3.mp3,tasyAH dfzwiH AtaNkagrastA AsIt
data/train/sp012/sp012-000336_3.mp3,tAvatA pratApadurgAt DAvan AgacCan kaScana dUtaH tayA dfzwaH
data/train/sp012/sp012-000337_3.mp3,samagram durgam sotkaRWam pratIkzamARam AsIt
data/train/sp012/sp012-000338_3.mp3,kIdfSI vArtA SrotavyA Bavet iti
data/train/sp012/sp012-000339_3.mp3,sarvezAm hfdayaspandanam kzaRakAlam sTagitamiva
data/train/sp012/sp012-000340_3.mp3,AgataH dUtaH divyAnandakarIm vArtAm SrAvitavAn
data/train/sp012/sp012-000341_3.mp3,mahArAjasya hastena KAnaH mAritaH
data/train/sp012/sp012-000342_3.mp3,tasya sEnyam sarvam DUlisAjjAtam iti
data/train/sp012/sp012-000343_3.mp3,tuLajABavAnI santuzwA AsIt
data/train/sp012/sp012-000344_3.mp3,tasyAH BaktaH dvAtriMSaddantavantam supuzwam ajam eva sANgopANgam balirUpeRa samarpitavAn AsIt
data/train/sp012/sp012-000345_3.mp3,svarAjye sarvatra ezA vArtA prasaratu iti uddeSena durgAt mahABuzuRqeH maNgalavAdyAnAm ca GozaH kftaH
data/train/sp012/sp012-000346_3.mp3,KAnasya ruRqam rAjadurgasya upari Agatam
data/train/sp012/sp012-000347_3.mp3,vIramAtre vIraputrasya upAyanarUpeRa
data/train/sp012/sp012-000348_3.mp3,mAtuH icCApUrtiH jAtA AsIt
data/train/sp012/sp012-000349_3.mp3,samBAjeH maraRasya pratIkAraH kftaH AsIt
data/train/sp012/sp012-000350_3.mp3,KAnasya ruRqasya avamAnanam yaTA na syAt taTA sA hindumAtA jAgarUkatAm ASritavatI
data/train/sp012/sp012-000351_3.mp3,durgasya kasmiMScit BAge tad ruRqam sTApayitvA pUjAnEvedyayoH vyavasTAm kAritavatI sA
data/train/sp012/sp012-000352_3.mp3,pratApadurge KAnasya muRqasya uttarakriyA daPan nimittam api yogyA vyavasTA kftA
data/train/sp012/sp012-000353_3.mp3,asmin avasare tALIkoweyudDe vijayanagarasya cakravartinaH rAmarAyasya SiraH kartitavatA bijApurabAdaSAhena kftaH vyavahAraH smftipaTamAgacCati
data/train/sp012/sp012-000354_3.mp3,bAdaSAhaH rAmarAyasya Sirasi vidyamAnam mAMsam mastizkam ca nizkAsya riktam kAritavAn
data/train/sp012/sp012-000355_3.mp3,bijApuranagarasya malinajalakulyAyAH muKe tat yojitavAn
data/train/sp012/sp012-000356_3.mp3,evam rAmarAyasya kapAlasya muKAt malinajalapravAhaH yaTA nirgacCet taTA kAritavAn saH
